5.324039781212038E-6,5.324039781212038E-6,1998-06-01 09:49:00.0,Clean
2.6160298615864316E-5,2.6160298615864316E-5,1998-06-01 09:50:00.0,Clean
3.215372075762811E-5,3.215372075762811E-5,1998-06-01 09:51:00.0,Clean
1.6707239026793647E-4,1.6707239026793647E-4,1998-06-01 09:52:00.0,Clean
1.888172309328602E-4,1.888172309328602E-4,1998-06-01 09:53:00.0,Clean
2.4013655519294097E-4,2.4013655519294097E-4,1998-06-01 09:54:00.0,Clean
0.001142595061157793,0.001142595061157793,1998-06-01 09:55:00.0,Clean
0.0015128878394788821,0.0015128878394788821,1998-06-01 09:56:00.0,Clean
5.38596998525559E-4,5.38596998525559E-4,1998-06-01 09:57:00.0,Clean
1.0170541792060473E-4,1.0170541792060473E-4,1998-06-01 09:58:00.0,Clean
4.918943000771338E-4,4.918943000771338E-4,1998-06-01 09:59:00.0,Clean
5.025104782397978E-4,5.025104782397978E-4,1998-06-01 10:00:00.0,Clean
4.133823715429625E-4,4.133823715429625E-4,1998-06-01 10:01:00.0,Clean
1.0625051045361566E-4,1.0625051045361566E-4,1998-06-01 10:02:00.0,Clean
1.0625051045361572E-4,1.0625051045361572E-4,1998-06-01 10:03:00.0,Clean
8.026756119764843E-5,8.026756119764843E-5,1998-06-01 10:04:00.0,Clean
1.2380784671177941E-4,1.2380784671177941E-4,1998-06-01 10:05:00.0,Clean
9.954961948225945E-5,9.954961948225945E-5,1998-06-01 10:06:00.0,Clean
7.282239184143526E-5,7.282239184143526E-5,1998-06-01 10:07:00.0,Clean
9.808253228133954E-5,9.808253228133954E-5,1998-06-01 10:08:00.0,Clean
9.19553558983105E-5,9.19553558983105E-5,1998-06-01 10:09:00.0,Clean
8.756721458759148E-5,8.756721458759148E-5,1998-06-01 10:10:00.0,Clean
1.1713796733979217E-4,1.1713796733979217E-4,1998-06-01 10:11:00.0,Clean
9.086398615128472E-5,9.086398615128472E-5,1998-06-01 10:12:00.0,Clean
9.768653801247336E-5,9.768653801247336E-5,1998-06-01 10:13:00.0,Clean
1.2507693677826627E-4,1.2507693677826627E-4,1998-06-01 10:14:00.0,Clean
1.3603118787846837E-4,1.3603118787846837E-4,1998-06-01 10:15:00.0,Clean
1.7144166334262357E-4,1.7144166334262357E-4,1998-06-01 10:16:00.0,Clean
0.0010287966222653972,0.0010287966222653972,1998-06-01 10:17:00.0,Clean
0.004699045136580046,0.004699045136580046,1998-06-01 10:18:00.0,Clean
0.006481536715106596,0.006481536715106596,1998-06-01 10:19:00.0,Clean
0.007682856020061697,0.007682856020061697,1998-06-01 10:20:00.0,Clean
0.010285657029237555,0.010285657029237555,1998-06-01 10:21:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 10:22:00.0,Clean
0.005120754315503895,0.005120754315503895,1998-06-01 10:23:00.0,Clean
5.382879421119205E-4,5.382879421119205E-4,1998-06-01 10:24:00.0,Clean
4.918943000771338E-4,4.918943000771338E-4,1998-06-01 10:25:00.0,Clean
5.025104782397978E-4,5.025104782397978E-4,1998-06-01 10:26:00.0,Clean
4.133823715429625E-4,4.133823715429625E-4,1998-06-01 10:27:00.0,Clean
8.841808577791753E-4,8.841808577791753E-4,1998-06-01 10:28:00.0,Clean
7.230607261786155E-4,7.230607261786155E-4,1998-06-01 10:29:00.0,Clean
5.909558725145969E-4,5.909558725145969E-4,1998-06-01 10:30:00.0,Clean
9.288302501803477E-4,9.288302501803477E-4,1998-06-01 10:31:00.0,Clean
7.899665435381699E-4,7.899665435381699E-4,1998-06-01 10:32:00.0,Clean
5.703720929902033E-4,5.703720929902033E-4,1998-06-01 10:33:00.0,Clean
7.601320106951848E-4,7.601320106951848E-4,1998-06-01 10:34:00.0,Clean
7.616510458342156E-4,7.616510458342156E-4,1998-06-01 10:35:00.0,Clean
1.1250054048029897E-4,1.1250054048029897E-4,1998-06-01 10:36:00.0,Clean
1.12500540480299E-4,1.12500540480299E-4,1998-06-01 10:37:00.0,Clean
8.152174184136169E-5,8.152174184136169E-5,1998-06-01 10:38:00.0,Clean
8.047510036265663E-5,8.047510036265663E-5,1998-06-01 10:39:00.0,Clean
9.954961948225947E-5,9.954961948225947E-5,1998-06-01 10:40:00.0,Clean
1.103482162087055E-4,1.103482162087055E-4,1998-06-01 10:41:00.0,Clean
1.3679932133976307E-4,1.3679932133976307E-4,1998-06-01 10:42:00.0,Clean
1.1250054048029898E-4,1.1250054048029898E-4,1998-06-01 10:43:00.0,Clean
7.839417229212986E-4,7.839417229212986E-4,1998-06-01 10:44:00.0,Clean
6.082729498193542E-4,6.082729498193542E-4,1998-06-01 10:45:00.0,Clean
4.2274007539464686E-4,4.2274007539464686E-4,1998-06-01 10:46:00.0,Clean
5.453880571600822E-4,5.453880571600822E-4,1998-06-01 10:47:00.0,Clean
5.281632816450047E-4,5.281632816450047E-4,1998-06-01 10:48:00.0,Clean
4.964166340106726E-4,4.964166340106726E-4,1998-06-01 10:49:00.0,Clean
6.513299017004134E-4,6.513299017004134E-4,1998-06-01 10:50:00.0,Clean
5.173416942484448E-4,5.173416942484448E-4,1998-06-01 10:51:00.0,Clean
5.30566970642766E-4,5.30566970642766E-4,1998-06-01 10:52:00.0,Clean
6.779799307544301E-4,6.779799307544301E-4,1998-06-01 10:53:00.0,Clean
7.775834169624907E-4,7.775834169624907E-4,1998-06-01 10:54:00.0,Clean
9.557306826617118E-4,9.557306826617118E-4,1998-06-01 10:55:00.0,Clean
7.839417229212987E-4,7.839417229212987E-4,1998-06-01 10:56:00.0,Clean
1.1497451529366826E-4,1.1497451529366826E-4,1998-06-01 10:57:00.0,Clean
1.050651599313137E-4,1.050651599313137E-4,1998-06-01 10:58:00.0,Clean
1.0119940366513865E-4,1.0119940366513865E-4,1998-06-01 10:59:00.0,Clean
1.2380784671177947E-4,1.2380784671177947E-4,1998-06-01 11:00:00.0,Clean
1.318351827566784E-4,1.318351827566784E-4,1998-06-01 11:01:00.0,Clean
1.6296636597872217E-4,1.6296636597872217E-4,1998-06-01 11:02:00.0,Clean
5.909558725145969E-4,5.909558725145969E-4,1998-06-01 11:03:00.0,Clean
9.288302501803477E-4,9.288302501803477E-4,1998-06-01 11:04:00.0,Clean
7.899665435381699E-4,7.899665435381699E-4,1998-06-01 11:05:00.0,Clean
5.703720929902033E-4,5.703720929902033E-4,1998-06-01 11:06:00.0,Clean
7.601320106951848E-4,7.601320106951848E-4,1998-06-01 11:07:00.0,Clean
7.616510458342156E-4,7.616510458342156E-4,1998-06-01 11:08:00.0,Clean
7.097478339489078E-4,7.097478339489078E-4,1998-06-01 11:09:00.0,Clean
9.437816522229422E-4,9.437816522229422E-4,1998-06-01 11:10:00.0,Clean
7.521784109784624E-4,7.521784109784624E-4,1998-06-01 11:11:00.0,Clean
8.040986906743212E-4,8.040986906743212E-4,1998-06-01 11:12:00.0,Clean
0.0010374497965263186,0.0010374497965263186,1998-06-01 11:13:00.0,Clean
0.0012318009552694943,0.0012318009552694943,1998-06-01 11:14:00.0,Clean
0.0016282691265565082,0.0016282691265565082,1998-06-01 11:15:00.0,Clean
0.010285657029237555,0.010285657029237555,1998-06-01 11:16:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:17:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:18:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:19:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:20:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:21:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:22:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:23:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:24:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:25:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:26:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:27:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:28:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 11:29:00.0,Clean
0.005120754315503895,0.005120754315503895,1998-06-01 11:30:00.0,Clean
0.005120754315503896,0.005120754315503896,1998-06-01 11:31:00.0,Clean
0.0026595960839818503,0.0026595960839818503,1998-06-01 11:32:00.0,Clean
0.002784568242512446,0.002784568242512446,1998-06-01 11:33:00.0,Clean
7.578103321572553E-4,7.578103321572553E-4,1998-06-01 11:34:00.0,Clean
7.578103321572553E-4,7.578103321572553E-4,1998-06-01 11:35:00.0,Clean
5.744800081627235E-4,5.744800081627235E-4,1998-06-01 11:36:00.0,Clean
4.44787743725887E-4,4.44787743725887E-4,1998-06-01 11:37:00.0,Clean
8.532160535058827E-5,8.532160535058827E-5,1998-06-01 11:38:00.0,Clean
8.532160535058825E-5,8.532160535058825E-5,1998-06-01 11:39:00.0,Clean
5.785822233852375E-5,5.785822233852375E-5,1998-06-01 11:40:00.0,Clean
7.382261563237263E-5,7.382261563237263E-5,1998-06-01 11:41:00.0,Clean
6.867670543864967E-5,6.867670543864967E-5,1998-06-01 11:42:00.0,Clean
6.43628998719968E-5,6.43628998719968E-5,1998-06-01 11:43:00.0,Clean
8.748215771561238E-5,8.748215771561238E-5,1998-06-01 11:44:00.0,Clean
6.62034119958401E-5,6.62034119958401E-5,1998-06-01 11:45:00.0,Clean
6.989678867388807E-5,6.989678867388807E-5,1998-06-01 11:46:00.0,Clean
8.883867915893315E-5,8.883867915893315E-5,1998-06-01 11:47:00.0,Clean
9.772007658875418E-5,9.772007658875418E-5,1998-06-01 11:48:00.0,Clean
3.4764707529855646E-6,3.4764707529855646E-6,1998-06-01 11:49:00.0,Clean
8.611816682161894E-6,8.611816682161894E-6,1998-06-01 11:50:00.0,Clean
1.028007171648087E-5,1.028007171648087E-5,1998-06-01 11:51:00.0,Clean
1.0826085167013122E-5,1.0826085167013122E-5,1998-06-01 11:52:00.0,Clean
1.2855694321754576E-5,1.2855694321754576E-5,1998-06-01 11:53:00.0,Clean
5.860552008020207E-5,5.860552008020207E-5,1998-06-01 11:54:00.0,Clean
7.568522900261683E-5,7.568522900261683E-5,1998-06-01 11:55:00.0,Clean
8.121937067171231E-5,8.121937067171231E-5,1998-06-01 11:56:00.0,Clean
1.020151403988997E-4,1.020151403988997E-4,1998-06-01 11:57:00.0,Clean
5.461164104604901E-4,5.461164104604901E-4,1998-06-01 11:58:00.0,Clean
5.865546490649693E-4,5.865546490649693E-4,1998-06-01 11:59:00.0,Clean
6.83145986325668E-4,6.83145986325668E-4,1998-06-01 12:00:00.0,Clean
0.001176312326930293,0.001176312326930293,1998-06-01 12:01:00.0,Clean
4.996724928553457E-4,4.996724928553457E-4,1998-06-01 12:02:00.0,Clean
7.465058997826861E-4,7.465058997826861E-4,1998-06-01 12:03:00.0,Clean
7.557146075837061E-4,7.557146075837061E-4,1998-06-01 12:04:00.0,Clean
6.031703609668097E-4,6.031703609668097E-4,1998-06-01 12:05:00.0,Clean
9.242739982023767E-4,9.242739982023767E-4,1998-06-01 12:06:00.0,Clean
0.0010585009238672442,0.0010585009238672442,1998-06-01 12:07:00.0,Clean
0.0014150380672067354,0.0014150380672067354,1998-06-01 12:08:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:09:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:10:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:11:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:12:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:13:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:14:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:15:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:16:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:17:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:18:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:19:00.0,Clean
0.0648854961832061,0.0648854961832061,1998-06-01 12:20:00.0,Clean
0.005120754315503895,0.005120754315503895,1998-06-01 12:21:00.0,Clean
0.005120754315503896,0.005120754315503896,1998-06-01 12:22:00.0,Clean
0.0026595960839818503,0.0026595960839818503,1998-06-01 12:23:00.0,Clean
0.002784568242512446,0.002784568242512446,1998-06-01 12:24:00.0,Clean
0.0023161813300435897,0.0023161813300435897,1998-06-01 12:25:00.0,Clean
0.005157084768213802,0.005157084768213802,1998-06-01 12:26:00.0,Clean
0.004229508526240622,0.004229508526240622,1998-06-01 12:27:00.0,Clean
0.0033368830995326683,0.0033368830995326683,1998-06-01 12:28:00.0,Clean
0.005504753404273158,0.005504753404273158,1998-06-01 12:29:00.0,Clean
0.004547744896813473,0.004547744896813473,1998-06-01 12:30:00.0,Clean
0.0033012424655451027,0.0033012424655451027,1998-06-01 12:31:00.0,Clean
0.004587294503560966,0.004587294503560966,1998-06-01 12:32:00.0,Clean
0.0044171392187171005,0.0044171392187171005,1998-06-01 12:33:00.0,Clean
7.839417229212987E-4,7.839417229212987E-4,1998-06-01 12:34:00.0,Clean
7.839417229212988E-4,7.839417229212988E-4,1998-06-01 12:35:00.0,Clean
5.68071001986466E-4,5.68071001986466E-4,1998-06-01 12:36:00.0,Clean
5.607776510337154E-4,5.607776510337154E-4,1998-06-01 12:37:00.0,Clean
6.936953358615085E-4,6.936953358615085E-4,1998-06-01 12:38:00.0,Clean
7.68943601218463E-4,7.68943601218463E-4,1998-06-01 12:39:00.0,Clean
9.532638261799154E-4,9.532638261799154E-4,1998-06-01 12:40:00.0,Clean
0.0033368830995326683,0.0033368830995326683,1998-06-01 12:41:00.0,Clean
0.005504753404273158,0.005504753404273158,1998-06-01 12:42:00.0,Clean
0.004547744896813473,0.004547744896813473,1998-06-01 12:43:00.0,Clean
0.0033012424655451027,0.0033012424655451027,1998-06-01 12:44:00.0,Clean
0.004587294503560966,0.004587294503560966,1998-06-01 12:45:00.0,Clean
0.0044171392187171005,0.0044171392187171005,1998-06-01 12:46:00.0,Clean
0.004061652637137888,0.004061652637137888,1998-06-01 12:47:00.0,Clean
0.0056123651249581985,0.0056123651249581985,1998-06-01 12:48:00.0,Clean
0.004513713839844699,0.004513713839844699,1998-06-01 12:49:00.0,Clean
0.004699045136580046,0.004699045136580046,1998-06-01 12:50:00.0,Clean
0.006481536715106596,0.006481536715106596,1998-06-01 12:51:00.0,Clean
0.007682856020061697,0.007682856020061697,1998-06-01 12:52:00.0,Clean
0.010285657029237555,0.010285657029237555,1998-06-01 12:53:00.0,Clean
0.005120754315503895,0.005120754315503895,1998-06-01 12:54:00.0,Clean
0.005120754315503896,0.005120754315503896,1998-06-01 12:55:00.0,Clean
0.0026595960839818503,0.0026595960839818503,1998-06-01 12:56:00.0,Clean
0.002784568242512446,0.002784568242512446,1998-06-01 12:57:00.0,Clean
0.0023161813300435897,0.0023161813300435897,1998-06-01 12:58:00.0,Clean
0.005157084768213802,0.005157084768213802,1998-06-01 12:59:00.0,Clean
0.004229508526240622,0.004229508526240622,1998-06-01 13:00:00.0,Clean
0.0033368830995326683,0.0033368830995326683,1998-06-01 13:01:00.0,Clean
0.005504753404273158,0.005504753404273158,1998-06-01 13:02:00.0,Clean
0.004547744896813473,0.004547744896813473,1998-06-01 13:03:00.0,Clean
7.804662358460296E-5,7.804662358460296E-5,1998-06-01 13:04:00.0,Clean
2.3694081067506424E-5,2.3694081067506424E-5,1998-06-01 13:05:00.0,Clean
4.166253770816513E-6,4.166253770816513E-6,1998-06-01 13:06:00.0,Clean
3.8071751607495723E-6,3.8071751607495723E-6,1998-06-01 13:07:00.0,Clean
4.783166562728654E-6,4.783166562728654E-6,1998-06-01 13:08:00.0,Clean
5.775387079564027E-7,5.775387079564027E-7,1998-06-01 13:09:00.0,Clean
5.775387079564029E-7,5.775387079564029E-7,1998-06-01 13:10:00.0,Clean
1.40431269791698E-7,1.40431269791698E-7,1998-06-01 13:11:00.0,Clean
1.4043126979169802E-7,1.4043126979169802E-7,1998-06-01 13:12:00.0,Clean
1.6092044002069415E-7,1.6092044002069415E-7,1998-06-01 13:13:00.0,Clean
7.973037645862141E-7,7.973037645862141E-7,1998-06-01 13:14:00.0,Clean
8.621480649777055E-7,8.621480649777055E-7,1998-06-01 13:15:00.0,Clean
1.4930319513026005E-6,1.4930319513026005E-6,1998-06-01 13:16:00.0,Clean
6.482586562236812E-7,6.482586562236812E-7,1998-06-01 13:17:00.0,Clean
9.196184577198447E-7,9.196184577198447E-7,1998-06-01 13:18:00.0,Clean
7.696259178431308E-8,7.696259178431308E-8,1998-06-01 13:19:00.0,Clean
2.065724465896936E-8,2.065724465896936E-8,1998-06-01 13:20:00.0,Clean
1.8876850302794148E-8,1.8876850302794148E-8,1998-06-01 13:21:00.0,Clean
1.8740525921840865E-8,1.8740525921840865E-8,1998-06-01 13:22:00.0,Clean
2.1976855349506522E-8,2.1976855349506522E-8,1998-06-01 13:23:00.0,Clean
4.89512446701593E-7,4.89512446701593E-7,1998-06-01 13:24:00.0,Clean
3.279162796751463E-7,3.279162796751463E-7,1998-06-01 13:25:00.0,Clean
3.588441243243771E-7,3.588441243243771E-7,1998-06-01 13:26:00.0,Clean
3.279162796751462E-7,3.279162796751462E-7,1998-06-01 13:27:00.0,Clean
3.757598438976238E-7,3.757598438976238E-7,1998-06-01 13:28:00.0,Clean
1.6953404142353586E-6,1.6953404142353586E-6,1998-06-01 13:29:00.0,Clean
2.013172610458934E-6,2.013172610458934E-6,1998-06-01 13:30:00.0,Clean
1.2610098675326251E-5,1.2610098675326251E-5,1998-06-01 13:31:00.0,Clean
1.1852135421930654E-5,1.1852135421930654E-5,1998-06-01 13:32:00.0,Clean
1.5550748444783412E-5,1.5550748444783412E-5,1998-06-01 13:33:00.0,Clean
1.2351729171733973E-5,1.2351729171733973E-5,1998-06-01 13:34:00.0,Clean
1.2667487661838453E-5,1.2667487661838453E-5,1998-06-01 13:35:00.0,Clean
1.618702799648715E-5,1.618702799648715E-5,1998-06-01 13:36:00.0,Clean
1.856509900812242E-5,1.856509900812242E-5,1998-06-01 13:37:00.0,Clean
2.281843254583065E-5,2.281843254583065E-5,1998-06-01 13:38:00.0,Clean
1.3058235938455553E-4,1.3058235938455553E-4,1998-06-01 13:39:00.0,Clean
7.521784109784624E-4,7.521784109784624E-4,1998-06-01 13:40:00.0,Clean
8.040986906743212E-4,8.040986906743212E-4,1998-06-01 13:41:00.0,Clean
0.0010374497965263186,0.0010374497965263186,1998-06-01 13:42:00.0,Clean
0.0012318009552694943,0.0012318009552694943,1998-06-01 13:43:00.0,Clean
0.0016282691265565082,0.0016282691265565082,1998-06-01 13:44:00.0,Clean
0.010285657029237555,0.010285657029237555,1998-06-01 13:45:00.0,Clean
0.005120754315503895,0.005120754315503895,1998-06-01 13:46:00.0,Clean
0.005120754315503896,0.005120754315503896,1998-06-01 13:47:00.0,Clean
0.0026595960839818503,0.0026595960839818503,1998-06-01 13:48:00.0,Clean
0.002784568242512446,0.002784568242512446,1998-06-01 13:49:00.0,Clean
0.0023161813300435897,0.0023161813300435897,1998-06-01 13:50:00.0,Clean
0.005157084768213802,0.005157084768213802,1998-06-01 13:51:00.0,Clean
